time,x,y,z
90.15,-1027171.11696349,2793539.0050252,1669057.38072634
90.2,-1027309.03435509,2793452.1249732,1669083.8702435
90.25,-1027446.73809293,2793365.37671885,1669110.3793648
90.3,-1027584.22793078,2793278.76069889,1669136.90800844
90.35,-1027721.50528323,2793192.27636091,1669163.45648898
90.4,-1027858.57050188,2793105.92390918,1669190.02487417
90.45,-1027995.42498997,2793019.70277691,1669216.61325852
90.5,-1028132.06892298,2792933.61324111,1669243.2214572
90.55,-1028268.50316041,2792847.65501181,1669269.84943401
90.6,-1028404.72818831,2792761.82805202,1669296.49699241
90.65,-1028540.74405098,2792676.13246251,1669323.16368594
90.7,-1028676.55120205,2792590.56804323,1669349.8491553
90.75,-1028812.1499646,2792505.1345977,1669376.55297814
90.8,-1028947.54076758,2792419.83181753,1669403.27483329
90.85,-1029082.7228535,2792334.65999015,1669430.01410788
90.9,-1029217.69708722,2792249.61845754,1669456.77060465
90.95,-1029352.46327398,2792164.70720313,1669483.5438805
91,-1029487.02231941,2792079.92553204,1669510.3339011
91.05,-1029621.37366351,2791995.27364249,1669537.14040922
91.1,-1029755.51843389,2791910.75074501,1669563.96360189
91.15,-1029889.45630399,2791826.35705193,1669590.80329721
91.2,-1030023.18895924,2791742.0915892,1669617.65982774
91.25,-1030156.71619156,2791657.95465694,1669644.53316287
91.3,-1030290.03921381,2791573.9456261,1669671.42354795
91.35,-1030423.15858543,2791490.06444532,1669698.33106399
91.4,-1030556.0748392,2791406.31104323,1669725.25569096
91.45,-1030688.788944,2791322.68512979,1669752.19741803
91.5,-1030821.30127976,2791239.18680303,1669779.15612164
91.55,-1030953.61264191,2791155.81577978,1669806.13170296
91.6,-1031085.72309331,2791072.57227823,1669833.1237035
91.65,-1031217.63353419,2790989.45593049,1669860.13181934
91.7,-1031349.34383705,2790906.46699513,1669887.15559623
91.75,-1031480.85470818,2790823.60506283,1669914.19475455
91.8,-1031612.16604866,2790740.87017404,1669941.24880405
91.85,-1031743.27811041,2790658.26205033,1669968.317304
91.9,-1031874.19100496,2790575.78071399,1669995.39996131
91.95,-1032004.90513423,2790493.42566043,1670022.4966692
92,-1032135.42099811,2790411.19655551,1670049.6074045
92.05,-1032265.73877195,2790329.09311747,1670076.73211095
92.1,-1032395.85856989,2790247.11516782,1670103.87072502
92.15,-1032525.78112716,2790165.26216698,1670131.02337228
92.2,-1032655.50673574,2790083.53393629,1670158.19019486
92.25,-1032785.03655877,2790001.92974427,1670185.37151264
92.3,-1032914.37074227,2789920.44955876,1670212.56733523
92.35,-1033043.50984616,2789839.09311467,1670239.77774953
92.4,-1033172.4544122,2789757.86024269,1670267.00275666
92.45,-1033301.20508939,2789676.75073428,1670294.24236497
92.5,-1033429.76269536,2789595.76429393,1670321.49653258
92.55,-1033558.12712813,2789514.90121023,1670348.76485713
92.6,-1033686.29948664,2789434.16100836,1670376.04718941
92.65,-1033814.27933585,2789353.54417779,1670403.34299232
92.7,-1033942.06773092,2789273.05022669,1670430.65210124
92.75,-1034069.66493143,2789192.6791353,1670457.97408437
92.8,-1034197.07091942,2789112.43099703,1670485.30853515
92.85,-1034324.28615402,2789032.30556308,1670512.65511108
92.9,-1034451.31068312,2788952.30283922,1670540.01353799
92.95,-1034578.14554219,2788872.42213737,1670567.38381237
93,-1034704.79022873,2788792.66370481,1670594.76569965
93.05,-1034831.24582867,2788713.02674913,1670622.15926333
93.1,-1034957.51211885,2788633.51139019,1670649.56443851
93.15,-1035083.59018084,2788554.11685032,1670676.98148854
93.2,-1035209.47975429,2788474.84319203,1670704.41047658
93.25,-1035335.18186045,2788395.68971262,1670731.85162065
93.3,-1035460.69665242,2788316.65630801,1670759.30496168
93.35,-1035586.02518996,2788237.74232388,1670786.77070935
93.4,-1035711.16727538,2788158.94785436,1670814.24878469
93.45,-1035836.12350481,2788080.27248746,1670841.73911236
93.5,-1035960.89424203,2788001.71630108,1670869.2416014
93.55,-1036085.47998621,2787923.27894897,1670896.75599465
93.6,-1036209.88134163,2787844.96027283,1670924.28218914
93.65,-1036334.09778144,2787766.76076575,1670951.81966015
93.7,-1036458.13067414,2787688.6797043,1670979.36830844
93.75,-1036581.97935928,2787610.71766424,1671006.92751929
93.8,-1036705.64493766,2787532.87412321,1671034.49703711
93.85,-1036829.12756581,2787455.14913065,1671062.07659592
93.9,-1036952.42732036,2787377.5427084,1671089.66586038
93.95,-1037075.54476036,2787300.05452457,1671117.26471559
94,-1037198.48032361,2787222.68440371,1671144.87304095
94.05,-1037321.23474641,2787145.43187121,1671172.49089972
94.1,-1037443.80831895,2787068.29670392,1671200.11829747
94.15,-1037566.20075666,2786991.27905094,1671227.7552289
94.2,-1037688.41349516,2786914.37804368,1671255.40209097
94.25,-1037810.4467775,2786837.59334258,1671283.05884363
94.3,-1037932.30114575,2786760.92454818,1671310.72570632
94.35,-1038053.97692387,2786684.37158368,1671338.40277853
94.4,-1038175.4738416,2786607.93428069,1671366.08994922
94.45,-1038296.79350249,2786531.61178079,1671393.787481
94.5,-1038417.93514151,2786455.40447365,1671421.49494199
94.55,-1038538.89971027,2786379.31175705,1671449.21230812
94.6,-1038659.68729124,2786303.33384909,1671476.93930129
94.65,-1038780.29774314,2786227.4706626,1671504.67545094
94.7,-1038900.73169613,2786151.72221348,1671532.42052482
94.75,-1039020.98986395,2786076.08810106,1671560.17415462
94.8,-1039141.07183862,2786000.56880009,1671587.93573674
94.85,-1039260.97863974,2785925.1641481,1671615.70513067
94.9,-1039380.7100822,2785849.87430285,1671643.48183287
94.95,-1039500.26724097,2785774.69908239,1671671.26577867
95,-1039619.65070088,2785699.63834135,1671699.05671092
95.05,-1039738.86071863,2785624.69215561,1671726.85447288
95.1,-1039857.898256,2785549.86040708,1671754.65916049
95.15,-1039976.76295814,2785475.14331371,1671782.47052443
95.2,-1040095.45673174,2785400.54016048,1671810.28898749
95.25,-1040213.97930123,2785326.05116047,1671838.11436659
95.3,-1040332.33162635,2785251.67587476,1671865.94692953
95.35,-1040450.51401809,2785177.41441854,1671893.78658359
95.4,-1040568.52712189,2785103.26619727,1671921.63346059
95.45,-1040686.37125354,2785029.23159384,1671949.48764304
95.5,-1040804.04699658,2784955.30991323,1671977.34884721
95.55,-1040921.55461245,2784881.50105285,1672005.21702165
95.6,-1041038.89414975,2784807.80536405,1672033.09185928
95.65,-1041156.06607973,2784734.22235725,1672060.97307088
95.7,-1041273.07098849,2784660.75223461,1672088.860502
95.75,-1041389.90912179,2784587.39451769,1672116.75350291
95.8,-1041506.58042005,2784514.14991113,1672144.65194114
95.85,-1041623.08575507,2784441.01819675,1672172.55538762
95.9,-1041739.42503042,2784367.99931848,1672200.46327577
95.95,-1041855.59940532,2784295.09338506,1672228.37556224
96,-1041971.60897572,2784222.30059013,1672256.29180302
96.05,-1042087.45481547,2784149.62062461,1672284.21184448
96.1,-1042203.13713345,2784077.05408664,1672312.13550826
96.15,-1042318.65695248,2784004.60053631,1672340.06275702
96.2,-1042434.01480473,2783932.26045802,1672367.99351182
96.25,-1042549.21173458,2783860.03340659,1672395.92770795
96.3,-1042664.2480578,2783787.91956656,1672423.8653628
96.35,-1042779.12495584,2783715.91883499,1672451.80655047
96.4,-1042893.8424705,2783644.03132402,1672479.7511039
96.45,-1043008.40195438,2783572.25706404,1672507.69925452
96.5,-1043122.80325247,2783500.59562114,1672535.65044373
96.55,-1043237.04698233,2783429.04742471,1672563.60493049
96.6,-1043351.13407613,2783357.61215649,1672591.56252487
96.65,-1043465.06368069,2783286.29015682,1672619.52262271
96.7,-1043578.83758284,2783215.08102893,1672647.48525307
96.75,-1043692.45527109,2783143.98477322,1672675.44975721
96.8,-1043805.91747461,2783073.00153826,1672703.41603825
96.85,-1043919.22438914,2783002.13154933,1672731.38353939
96.9,-1044032.37608315,2782931.37456337,1672759.35171673
96.95,-1044145.3736679,2782860.73081575,1672787.32033424
97,-1044258.21719367,2782790.200108,1672815.28874687
97.05,-1044370.90756359,2782719.78276201,1672843.2569201
97.1,-1044483.44534013,2782649.4790482,1672871.22435336
97.15,-1044595.83097163,2782579.28872584,1672899.19063267
97.2,-1044708.06546878,2782509.21235943,1672927.15562481
97.25,-1044820.14979169,2782439.24953605,1672955.119008
97.3,-1044932.0844319,2782369.40065284,1672983.08064559
97.35,-1045043.87044816,2782299.66588662,1673011.04022549
97.4,-1045155.50826779,2782230.04532916,1673038.99751498
97.45,-1045266.99993176,2782160.53886714,1673066.95261244
97.5,-1045378.34485254,2782091.14655669,1673094.90481657
97.55,-1045489.54461012,2782021.86847929,1673122.85433846
97.6,-1045600.59940796,2781952.70503667,1673150.8006089
97.65,-1045711.50953219,2781883.65598355,1673178.74322179
97.7,-1045822.27658092,2781814.72137689,1673206.68211754
97.75,-1045932.90009717,2781745.90098698,1673234.61650347
97.8,-1046043.38057974,2781677.19537095,1673262.54620133
97.85,-1046153.71864469,2781608.60439522,1673290.47055258
97.9,-1046263.91462412,2781540.12765718,1673318.38910923
97.95,-1046373.96881999,2781471.76577841,1673346.30130602
98,-1046483.88203196,2781403.51816325,1673374.20670257
98.05,-1046593.65390809,2781335.38537718,1673402.10469044
98.1,-1046703.28583396,2781267.36715268,1673429.99480071
98.15,-1046812.77768201,2781199.46370708,1673457.876442
98.2,-1046922.13128665,2781131.67488493,1673485.74935827
98.25,-1047031.3463108,2781064.00055462,1673513.6128007
98.3,-1047140.42377885,2780996.44130804,1673541.46650464
98.35,-1047249.36454224,2780928.99719566,1673569.30988979
98.4,-1047358.16958396,2780861.66776924,1673597.1425943
98.45,-1047466.83994195,2780794.45367328,1673624.96409364
98.5,-1047575.3761445,2780727.35431161,1673652.77391839
98.55,-1047683.77908004,2780660.37044457,1673680.57166861
98.6,-1047792.04966738,2780593.50200189,1673708.3567574
98.65,-1047900.1887752,2780526.74853223,1673736.12875427
98.7,-1048008.1970298,2780460.11073029,1673763.88692173
98.75,-1048116.07508302,2780393.58784011,1673791.63076962
98.8,-1048223.8232373,2780327.1805932,1673819.35968125
98.85,-1048331.44263381,2780260.88850515,1673847.07305011
98.9,-1048438.93292055,2780194.71171299,1673874.77005649
98.95,-1048546.29541023,2780128.65020718,1673902.45011741
99,-1048653.52956294,2780062.70370373,1673930.1124197
99.05,-1048760.63637943,2779996.87232539,1673957.75643434
99.1,-1048867.616253,2779931.15593152,1673985.38128297
99.15,-1048974.46910312,2779865.55428268,1674012.98629581
99.2,-1049081.19580515,2779800.0674809,1674040.57081971
99.25,-1049187.79655138,2779734.69538761,1674068.13415441
99.3,-1049294.2721449,2779669.43772043,1674095.67578959
99.35,-1049400.62273681,2779604.29466527,1674123.1948998
99.4,-1049506.84952228,2779539.2658023,1674150.69097305
99.45,-1049612.95276163,2779474.35129458,1674178.16325978
99.5,-1049718.93350468,2779409.55084184,1674205.61121146
99.55,-1049824.79253208,2779344.86437482,1674233.0342382
99.6,-1049930.53052252,2779280.29128535,1674260.43179465
99.65,-1050036.14793082,2779215.83208388,1674287.80288758
99.7,-1050141.64579785,2779151.48593919,1674315.14725216
99.75,-1050247.02498538,2779087.25299672,1674342.46408489
99.8,-1050352.28575052,2779023.13320821,1674369.75271338
99.85,-1050457.42845928,2778959.12611652,1674397.01250312
99.9,-1050562.45401431,2778895.23158034,1674424.24257546
99.95,-1050667.36240936,2778831.44932105,1674451.44235276
100,-1050772.15421614,2778767.77903428,1674478.61113519
100.05,-1050876.82971936,2778704.22048773,1674505.74827771
100.1,-1050981.38876214,2778640.7732911,1674532.8530989
100.15,-1051085.83180232,2778577.43730338,1674559.92472606
100.2,-1051190.15888651,2778514.21203623,1674586.96272958
100.25,-1051294.37076773,2778451.09692553,1674613.96660525
100.3,-1051398.46687526,2778388.09222318,1674640.93552887
100.35,-1051502.44792323,2778325.19699624,1674667.86927358
100.4,-1051606.31388975,2778262.41137528,1674694.76689788
100.45,-1051710.0655549,2778199.73464013,1674721.62831534
100.5,-1051813.70293571,2778137.16679058,1674748.45286683
100.55,-1051917.2266731,2778074.70751218,1674775.24012229
100.6,-1052020.63724192,2778012.35619985,1674801.98990056
100.65,-1052123.93492319,2777950.11299407,1674828.70133507
100.7,-1052227.12064089,2777887.97711841,1674855.3744419
100.75,-1052330.1947982,2777825.94849427,1674882.008678
100.8,-1052433.1576882,2777764.02701961,1674908.6035201
100.85,-1052536.00978402,2777702.21211416,1674935.15878322
100.9,-1052638.75208404,2777640.50334561,1674961.67382036
100.95,-1052741.38432996,2777578.90060566,1674988.1483387
101,-1052843.90754945,2777517.40322703,1675014.58195815
101.05,-1052946.3212941,2777456.01130677,1675040.97398979
101.1,-1053048.62628892,2777394.72389327,1675067.3243337
101.15,-1053150.82267095,2777333.54075964,1675093.63224933
101.2,-1053252.91047882,2777272.46145926,1675119.89750907
101.25,-1053354.88996725,2777211.4855156,1675146.11963129
101.3,-1053456.76102234,2777150.61268557,1675172.29810485
101.35,-1053558.52396712,2777089.84210422,1675198.43283918
101.4,-1053660.17869975,2777029.17356664,1675224.52307399
101.45,-1053761.72548304,2776968.60639806,1675250.56883132
101.5,-1053863.16415188,2776908.14050557,1675276.56955868
101.55,-1053964.495104,2776847.77535609,1675302.52501982
101.6,-1054065.71843275,2776787.51036296,1675328.43509539
101.65,-1054166.83439809,2776727.34530906,1675354.29923081
101.7,-1054267.84319871,2776667.27980151,1675380.11748275
101.75,-1054368.74532025,2776607.31347058,1675405.88953207
101.8,-1054469.54121601,2776547.44599423,1675431.61519805
101.85,-1054570.23115798,2776487.67683519,1675457.29452085
101.9,-1054670.81540207,2776428.00590128,1675482.92695211
101.95,-1054771.29456046,2776368.43274813,1675508.51267198
102,-1054871.66877971,2776308.95722408,1675534.05137975
102.05,-1054971.93891241,2776249.57884148,1675559.54296525
102.1,-1055072.10487438,2776190.29724811,1675584.98750262
102.15,-1055172.16713348,2776131.11221266,1675610.38441755
102.2,-1055272.12579647,2776072.02336603,1675635.73387831
102.25,-1055371.98141967,2776013.03023609,1675661.03569465
102.3,-1055471.7338226,2775954.13271811,1675686.28959651
102.35,-1055571.38308598,2775895.33020601,1675711.4957053
102.4,-1055670.92978857,2775836.62214679,1675736.653539
102.45,-1055770.37331841,2775778.00850569,1675761.76309469
102.5,-1055869.7144867,2775719.48842196,1675786.82434239
102.55,-1055968.95262285,2775661.06198264,1675811.83693764
102.6,-1056068.08805993,2775602.72831049,1675836.80110268
102.65,-1056167.12084325,2775544.48713196,1675861.71632438
102.7,-1056266.05093116,2775486.33811319,1675886.58272724
102.75,-1056364.87895967,2775428.28053825,1675911.40027385
102.8,-1056463.60436742,2775370.31452519,1675936.16865871
102.85,-1056562.22786622,2775312.43921922,1675960.88822067
102.9,-1056660.74915179,2775254.6546183,1675985.55837791
102.95,-1056759.1691485,2775196.96009484,1676010.17952167
103,-1056857.4875602,2775139.35570026,1676034.75141327
103.05,-1056955.70506716,2775081.84102009,1676059.27409437
103.1,-1057053.8216754,2775024.4157839,1676083.7477391
103.15,-1057151.83831492,2774967.07949067,1676108.1721299
103.2,-1057249.75477375,2774909.83221883,1676132.54745176
103.25,-1057347.5717434,2774852.67365299,1676156.87370067
103.3,-1057445.28919143,2774795.6037546,1676181.15082392
103.35,-1057542.90789006,2774738.62186356,1676205.37926993
103.4,-1057640.42762941,2774681.72807498,1676229.55861424
103.45,-1057737.84919991,2774624.92184427,1676253.68938096
103.5,-1057835.17231214,2774568.20321588,1676277.77139906
103.55,-1057932.39736758,2774511.57187569,1676301.80476432
103.6,-1058029.52436428,2774455.02745166,1676325.78980353
103.65,-1058126.55353639,2774398.56960422,1676349.72626437
103.7,-1058223.48482273,2774342.19817098,1676373.61451768
103.75,-1058320.31836756,2774285.9127943,1676397.45452519
103.8,-1058417.05423242,2774229.71323441,1676421.24635111
103.85,-1058513.69212787,2774173.59920597,1676444.99028177
103.9,-1058610.23274756,2774117.57004436,1676468.68614424
103.95,-1058706.67538533,2774061.62594727,1676492.33418355
104,-1058803.02085261,2774005.76626747,1676515.93445687
104.05,-1058899.26890889,2773949.9909845,1676539.48696662
104.1,-1058995.41985644,2773894.29949748,1676562.99218129
104.15,-1059091.47384215,2773838.69171749,1676586.44969046
104.2,-1059187.43094872,2773783.16750358,1676609.85990512
104.25,-1059283.29201872,2773727.72632699,1676633.22293784
104.3,-1059379.05661002,2773672.36844896,1676656.53866765
104.35,-1059474.7255781,2773617.09322057,1676679.80765904
104.4,-1059570.29894177,2773561.90071376,1676703.02956898
104.45,-1059665.77727762,2773506.79066196,1676726.20490471
104.5,-1059761.16045192,2773451.76318597,1676749.33361915
104.55,-1059856.44964431,2773396.81772126,1676772.41600647
104.6,-1059951.64437836,2773341.95462496,1676795.45199757
104.65,-1060046.74520548,2773287.17362282,1676818.44179502
104.7,-1060141.75242742,2773232.47458402,1676841.38565543
104.75,-1060236.66616536,2773177.85743929,1676864.28379367
