Time,x,y,z
24.3,-2186233.10813862,2702288.42771107,-246048.554739385
24.35,-2186406.77810078,2702052.2725267,-246059.049412774
24.4,-2186580.44375905,2701816.1124217,-246069.543434045
24.45,-2186754.10622425,2701579.94589162,-246080.036865655
24.5,-2186927.76410813,2701343.77465803,-246090.529654144
24.55,-2187101.41836146,2701107.59759063,-246101.02189502
24.6,-2187275.06864001,2700871.41508859,-246111.513503149
24.65,-2187448.71497568,2700635.22717472,-246122.004458615
24.7,-2187622.35736649,2700399.03377851,-246132.494833224
24.75,-2187795.99619719,2700162.83433433,-246142.984625821
24.8,-2187969.63059944,2699926.63012465,-246153.473802439
24.85,-2188143.26137961,2699690.42001945,-246163.962311703
24.9,-2188316.88803704,2699454.20472277,-246174.450248721
24.95,-2188490.51102739,2699217.98353321,-246184.93760236
25,-2188664.12985354,2698981.75720089,-246195.424380307
25.05,-2188837.74468992,2698745.52542406,-246205.910525074
25.1,-2189011.35606978,2698509.28756373,-246216.39604488
25.15,-2189184.96289504,2698273.04503908,-246226.880946756
25.2,-2189358.5663533,2698036.79623648,-246237.365301654
25.25,-2189532.16550402,2697800.54242017,-246247.849053614
25.3,-2189705.76117215,2697564.28261,-246258.332163999
25.35,-2189879.35236098,2697328.01800013,-246268.814643499
25.4,-2190052.93975859,2697091.74770881,-246279.296557278
25.45,-2190226.52331996,2696855.47175775,-246289.77787872
25.5,-2190400.10304346,2696619.19026923,-246300.25856127
25.55,-2190573.67878116,2696382.90331574,-246310.738631531
25.6,-2190747.25062767,2696146.61084622,-246321.218150325
25.65,-2190920.81806005,2695910.31347006,-246331.697042528
25.7,-2191094.38173235,2695674.01040406,-246342.175327045
25.75,-2191267.94173678,2695437.70149676,-246352.653002258
25.8,-2191441.49784616,2695201.38699364,-246363.130093984
25.85,-2191615.04990638,2694965.06716906,-246373.606613523
25.9,-2191788.59747557,2694728.74259161,-246384.082472834
25.95,-2191962.14163817,2694492.41186109,-246394.557737527
26,-2192135.68182017,2694256.07563702,-246405.032410782
26.05,-2192309.21791079,2694019.73409721,-246415.506500882
26.1,-2192482.75016129,2693783.38698351,-246425.979990488
26.15,-2192656.27799966,2693547.03497774,-246436.452812196
26.2,-2192829.80240803,2693310.67680915,-246446.925089496
26.25,-2193003.32306141,2693074.3128789,-246457.396802301
26.3,-2193176.83933823,2692837.94401689,-246467.867892373
26.35,-2193350.35147297,2692601.56997755,-246478.338320663
26.4,-2193523.85973551,2692365.19034878,-246488.808178398
26.45,-2193697.36401031,2692128.80525601,-246499.277462037
26.5,-2193870.86497505,2691892.41381903,-246509.74616138
26.55,-2194044.36140542,2691656.01776163,-246520.214217163
26.6,-2194217.85403119,2691419.61596043,-246530.681702897
26.65,-2194391.34209642,2691183.20947507,-246541.148580352
26.7,-2194564.82691493,2690946.79658609,-246551.614868772
26.75,-2194738.30755011,2690710.3785253,-246562.080530738
26.8,-2194911.78426332,2690473.95490715,-246572.545635165
26.85,-2195085.25666347,2690237.52627191,-246583.01013803
26.9,-2195258.72517806,2690001.09210994,-246593.474002669
26.95,-2195432.18993249,2689764.65217534,-246603.937294537
27,-2195605.65051048,2689528.20704612,-246614.400007229
27.05,-2195779.10721517,2689291.75628589,-246624.862131554
27.1,-2195952.55970197,2689055.3004083,-246635.323611991
27.15,-2196126.00842772,2688818.8388166,-246645.784523791
27.2,-2196299.45299246,2688582.37197154,-246656.244869029
27.25,-2196472.89394895,2688345.89917198,-246666.704621877
27.3,-2196646.33037899,2688109.42166035,-246677.163715899
27.35,-2196819.76315569,2687872.93825406,-246687.622265784
27.4,-2196993.19168366,2687636.44970089,-246698.080237197
27.45,-2197166.61641603,2687399.95548079,-246708.537619404
27.5,-2197340.0369702,2687163.45605995,-246718.994372113
27.55,-2197513.453724,2686926.95092985,-246729.450571718
27.6,-2197686.86657953,2686690.44018189,-246739.906202479
27.65,-2197860.27505179,2686453.92456731,-246750.361186891
27.7,-2198033.67956214,2686217.4034441,-246760.815589643
27.75,-2198207.07998248,2685980.8769996,-246771.269419088
27.8,-2198380.47675638,2685744.34462622,-246781.722691964
27.85,-2198553.86906384,2685507.80746843,-246792.175304159
27.9,-2198727.25779812,2685271.26429247,-246802.627386714
27.95,-2198900.64202538,2685034.71632207,-246813.078884364
28,-2199074.02257243,2684798.16253597,-246823.529744404
28.05,-2199247.39910916,2684561.60328321,-246833.980052778
28.1,-2199420.77155255,2684325.03870421,-246844.429800622
28.15,-2199594.13960504,2684088.46926139,-246854.878884051
28.2,-2199767.50375303,2683851.89419679,-246865.327413322
28.25,-2199940.86426497,2683615.31318846,-246875.775412991
28.3,-2200114.22027133,2683378.72741801,-246886.222767962
28.35,-2200287.57288671,2683142.13538225,-246896.669560849
28.4,-2200460.92056518,2682905.5391632,-246907.115765791
28.45,-2200634.26475395,2682668.9367899,-246917.561413473
28.5,-2200807.60472775,2682432.32931023,-246928.006449752
28.55,-2200980.94084679,2682195.71612852,-246938.450943022
28.6,-2201154.2726547,2681959.09789913,-246948.894847141
28.65,-2201327.60037243,2681722.47438876,-246959.338138789
28.7,-2201500.92425839,2681485.84517405,-246969.780889831
28.75,-2201674.24428637,2681249.21029644,-246980.22309032
28.8,-2201847.559818,2681012.57064427,-246990.664648477
28.85,-2202020.87164185,2680775.92511312,-247001.10567934
28.9,-2202194.17887963,2680539.27489513,-247011.546132627
28.95,-2202367.48205309,2680302.61934912,-247021.985972511
29,-2202540.78165432,2680065.95773722,-247032.425297274
29.05,-2202714.07693349,2679829.29112954,-247042.86403926
29.1,-2202887.36806678,2679592.61926573,-247053.302179682
29.15,-2203060.6547125,2679355.9425854,-247063.739766481
29.2,-2203233.93795255,2679119.25961484,-247074.176792722
29.25,-2203407.21682898,2678882.57169732,-247084.613248481
29.3,-2203580.49170183,2678645.87826925,-247095.049170365
29.35,-2203753.76213673,2678409.18002291,-247105.4844456
29.4,-2203927.02858937,2678172.4762849,-247115.919217247
29.45,-2204100.29110119,2677935.76698534,-247126.353464993
29.5,-2204273.54944727,2677699.05243292,-247136.787108466
29.55,-2204446.80361036,2677462.33268474,-247147.220220269
29.6,-2204620.05335869,2677225.60802922,-247157.652644312
29.65,-2204793.29909625,2676988.87784379,-247168.08446696
29.7,-2204966.54106478,2676752.14188224,-247178.515707729
29.75,-2205139.77877992,2676515.4008305,-247188.946384747
29.8,-2205313.01197273,2676278.65497918,-247199.376505249
29.85,-2205486.24126937,2676041.90353146,-247209.806085408
29.9,-2205659.46623686,2675805.14700766,-247220.235144036
29.95,-2205832.68763628,2675568.38445092,-247230.663681576
30,-2206005.90422772,2675331.61748216,-247241.091608247
30.05,-2206179.11703103,2675094.84479943,-247251.519010402
30.1,-2206352.32559207,2674858.06695098,-247261.945856786
30.15,-2206525.52981177,2674621.28415146,-247272.372111296
30.2,-2206698.72987249,2674384.49602697,-247282.797870882
30.25,-2206871.92566447,2674147.7027872,-247293.223076971
30.3,-2207045.11758311,2673910.9038989,-247303.647766261
30.35,-2207218.30509303,2673674.10002877,-247314.071937244
30.4,-2207391.48863232,2673437.29064788,-247324.495586039
30.45,-2207564.66758026,2673200.47658062,-247334.918674188
30.5,-2207737.84263976,2672963.65690282,-247345.341236623
30.55,-2207911.01330122,2672726.83227712,-247355.763260725
30.6,-2208084.18001239,2672490.00216673,-247366.184741313
30.65,-2208257.3422005,2672253.16720964,-247376.605701954
30.7,-2208430.50015259,2672016.32705369,-247387.026188988
30.75,-2208603.65431526,2671779.48118307,-247397.446132723
30.8,-2208776.80373266,2671542.63079787,-247407.865549643
30.85,-2208949.94960129,2671305.77435195,-247418.284449961
30.9,-2209123.09036917,2671068.91390059,-247428.702780411
30.95,-2209296.22735322,2670832.04764731,-247439.120622953
31,-2209469.36017054,2670595.17617045,-247449.537930527
31.05,-2209642.48870989,2670358.29952909,-247459.954741573
31.1,-2209815.61265117,2670121.41819368,-247470.371031826
31.15,-2209988.7328076,2669884.5311158,-247480.786831947
31.2,-2210161.84830865,2669647.63940185,-247491.202124608
31.25,-2210334.9598082,2669410.74218852,-247501.616906867
31.3,-2210508.0669658,2669173.83995669,-247512.031183088
31.35,-2210681.16992499,2668936.93249003,-247522.444962361
31.4,-2210854.26814138,2668700.02054854,-247532.85820933
31.45,-2211027.36219058,2668463.10331168,-247543.270980715
31.5,-2211200.45239306,2668226.18038079,-247553.683286408
31.55,-2211373.53807772,2667989.25263134,-247564.095080196
31.6,-2211546.61929311,2667752.32002295,-247574.506361802
31.65,-2211719.69592604,2667515.38271542,-247584.917162954
31.7,-2211892.76890425,2667278.43945946,-247595.327480393
31.75,-2212065.83716551,2667041.49163098,-247605.737334269
31.8,-2212238.90145355,2666804.53828661,-247616.146681652
31.85,-2212411.96101982,2666567.58043501,-247626.555541038
31.9,-2212585.01614292,2666330.61767681,-247636.963919868
31.95,-2212758.06722055,2666093.649454,-247647.371845723
32,-2212931.11389336,2665856.67624952,-247657.779296355
32.05,-2213104.15634118,2665619.69787904,-247668.186266843
32.1,-2213277.19403122,2665382.71497513,-247678.592763393
32.15,-2213450.22754847,2665145.72687552,-247688.998792736
32.2,-2213623.25676475,2664908.73362251,-247699.404339248
32.25,-2213796.28134458,2664671.73569857,-247709.809449659
32.3,-2213969.30148378,2664434.73290986,-247720.214086169
32.35,-2214142.31768963,2664197.72454713,-247730.618276316
32.4,-2214315.3287416,2663960.71222746,-247741.022004689
32.45,-2214488.33607712,2663723.69402706,-247751.425308734
32.5,-2214661.33857873,2663486.67142118,-247761.828165703
32.55,-2214834.33673256,2663249.64377495,-247772.230567879
32.6,-2215007.33040095,2663012.61127713,-247782.632506101
32.65,-2215180.31976393,2662775.57364242,-247793.034050658
32.7,-2215353.30462747,2662538.53121722,-247803.435143022
32.75,-2215526.28475149,2662301.48425679,-247813.835785636
32.8,-2215699.26091706,2662064.43173063,-247824.236035664
32.85,-2215872.23207654,2661827.37503071,-247834.635809262
32.9,-2216045.19916719,2661590.31294838,-247845.035217862
32.95,-2216218.16129691,2661353.24658355,-247855.434158527
33,-2216391.11933386,2661116.17489175,-247865.83270511
33.05,-2216564.07250494,2660879.09886755,-247876.230790821
33.1,-2216737.02165192,2660642.01736092,-247886.628496663
33.15,-2216909.96583404,2660404.9316279,-247897.02577672
33.2,-2217082.90580937,2660167.8406857,-247907.42265619
33.25,-2217255.84083268,2659930.74544656,-247917.819115524
33.3,-2217428.77197476,2659693.64451654,-247928.215205749
33.35,-2217601.69800057,2659456.53957839,-247938.610841166
33.4,-2217774.61971254,2659219.4295829,-247949.006087575
33.45,-2217947.53658382,2658982.31520548,-247959.400958754
33.5,-2218120.44894172,2658745.19599507,-247969.795435584
33.55,-2218293.35719689,2658508.07141124,-247980.189529552
33.6,-2218466.26028745,2658270.94286584,-247990.583190742
33.65,-2218639.15890361,2658033.80944294,-248000.976491855
33.7,-2218812.05276638,2657796.67150198,-248011.369398916
33.75,-2218984.94251835,2657559.52822492,-248021.761954277
33.8,-2219157.82725931,2657322.38077054,-248032.154100003
33.85,-2219330.70782249,2657085.2280481,-248042.545904259
33.9,-2219503.58299239,2656848.07166699,-248052.937291122
33.95,-2219676.45402457,2656610.90997539,-248063.328337579
34,-2219849.32038697,2656373.74365755,-248073.71902058
34.05,-2220022.18201367,2656136.57280425,-248084.109335108
34.1,-2220195.03910476,2655899.39714714,-248094.49929051
34.15,-2220367.89094933,2655662.21766058,-248104.88883932
34.2,-2220540.73925862,2655425.03202768,-248115.278106623
34.25,-2220713.58165658,2655187.84345785,-248125.666946306
34.3,-2220886.42031403,2654950.64901132,-248136.055480685
34.35,-2221059.25360207,2654713.45087291,-248146.443641215
34.4,-2221232.08244802,2654476.2478166,-248156.831475814
34.45,-2221404.90627487,2654239.04062178,-248167.218942946
34.5,-2221577.72600822,2654001.82798803,-248177.606111038
34.55,-2221750.54035453,2653764.61171662,-248187.992936545
34.6,-2221923.3502854,2653527.39050553,-248198.379407544
34.65,-2222096.15522712,2653290.16509189,-248208.765538153
34.7,-2222268.95564283,2653052.93486914,-248219.151356943
34.75,-2222441.75110101,2652815.70040806,-248229.536848757
34.8,-2222614.54161038,2652578.46168699,-248239.922009661
34.85,-2222787.32785942,2652341.2178301,-248250.306869583
34.9,-2222960.10857064,2652103.9705243,-248260.691382435
34.95,-2223132.88514196,2651866.71785311,-248271.075619461
35,-2223305.65651489,2651629.46125553,-248281.459518799
35.05,-2223478.42327774,2651392.20001566,-248291.843106728
35.1,-2223651.18501704,2651154.93458315,-248302.226368183
35.15,-2223823.9419086,2650917.66476595,-248312.609345523
35.2,-2223996.69405218,2650680.39041783,-248322.992036722
35.25,-2224169.44109017,2650443.11209226,-248333.374423165
35.3,-2224342.18373799,2650205.82876447,-248343.756517035
35.35,-2224514.92094911,2649968.54180662,-248354.138297932
35.4,-2224687.65356435,2649731.25016864,-248364.519798854
35.45,-2224860.38122458,2649493.95430447,-248374.901022661
35.5,-2225033.10394076,2649256.6541842,-248385.281969222
35.55,-2225205.8214784,2649019.35012762,-248395.662628672
35.6,-2225378.53473711,2648782.04086787,-248406.043031419
35.65,-2225551.24218822,2648544.72854668,-248416.423096061
35.7,-2225723.94545612,2648307.41098695,-248426.802974955
35.75,-2225896.6433105,2648070.08976336,-248437.182528291
35.8,-2226069.33640696,2647832.76404073,-248447.561830744
35.85,-2226242.0243128,2647595.43444924,-248457.940883905
35.9,-2226414.70703198,2647358.10094253,-248468.31964481
35.95,-2226587.38524413,2647120.7625409,-248478.698178683
36,-2226760.05793813,2646883.42066383,-248489.076426699
36.05,-2226932.72602096,2646646.0740995,-248499.454478859
36.1,-2227105.38893877,2646408.72360848,-248509.832262819
36.15,-2227278.0464888,2646171.36942282,-248520.209779122
36.2,-2227450.69896513,2645934.01118273,-248530.58707974
36.25,-2227623.34684547,2645696.64821505,-248540.964168897
36.3,-2227795.98921774,2645459.2817718,-248551.340962923
36.35,-2227968.62687465,2645221.91076324,-248561.71757388
36.4,-2228141.25876985,2644984.53663752,-248572.093914004
36.45,-2228313.88580891,2644747.1581304,-248582.470058715
36.5,-2228486.50791877,2644509.77536585,-248592.845994734
36.55,-2228659.12477057,2644272.38877869,-248603.221725794
36.6,-2228831.73651979,2644034.99816642,-248613.597234952
36.65,-2229004.34278072,2643797.60405513,-248623.972532338
36.7,-2229176.94388603,2643560.20596887,-248634.347617327
36.75,-2229349.54009884,2643322.80359789,-248644.722511922
36.8,-2229522.13073405,2643085.39782674,-248655.097198108
36.85,-2229694.71607872,2642847.98829376,-248665.471707426
36.9,-2229867.29640429,2642610.574621,-248675.846036614
36.95,-2230039.87108412,2642373.15765106,-248686.220182532
37,-2230212.44114105,2642135.73600256,-248696.59415132
37.05,-2230385.00528891,2641898.31142038,-248706.967921119
37.1,-2230557.56443397,2641660.88266472,-248717.341521268
37.15,-2230730.11783627,2641423.45074301,-248727.714941304
37.2,-2230902.66630387,2641186.0145925,-248738.088202373
37.25,-2231075.20936864,2640948.57482912,-248748.461282337
37.3,-2231247.74687782,2640711.13165382,-248758.834192718
37.35,-2231420.27946367,2640473.68420361,-248769.207002498
37.4,-2231592.80584733,2640236.23420778,-248779.57959789
37.45,-2231765.32772348,2639998.77937776,-248789.952106682
37.5,-2231937.84354615,2639761.32185772,-248800.324419815
37.55,-2232110.35427819,2639523.86029909,-248810.696605632
37.6,-2232282.85936422,2639286.39544019,-248821.068635825
37.65,-2232455.35899794,2639048.92708662,-248831.440527854
37.7,-2232627.85312003,2638811.45520818,-248841.812291069
37.75,-2232800.34214367,2638573.97929693,-248852.183928395
37.8,-2232972.82540432,2638336.50028347,-248862.555436977
37.85,-2233145.30328185,2638099.01764061,-248872.926813481
37.9,-2233317.77521171,2637861.5321165,-248883.298081201
37.95,-2233490.24183201,2637624.04281084,-248893.669222479
38,-2233662.70321261,2637386.54971568,-248904.040275141
38.05,-2233835.15849632,2637149.05395585,-248914.411187322
38.1,-2234007.60889338,2636911.55385458,-248924.782047222
38.15,-2234180.05282653,2636674.05160689,-248935.152743081
38.2,-2234352.49170693,2636436.54526361,-248945.523400284
38.25,-2234524.92469638,2636199.03594739,-248955.893933562
38.3,-2234697.35235949,2635961.52293343,-248966.264406514
38.35,-2234869.77411432,2635724.0069926,-248976.634771485
38.4,-2235042.19039241,2635486.48756754,-248987.00505211
38.45,-2235214.60059554,2635248.96539159,-248997.375260815
38.5,-2235387.005373,2635011.43967993,-249007.745399706
38.55,-2235559.40465255,2634773.91047047,-249018.115473572
38.6,-2235731.7980089,2634536.37835325,-249028.485488544
38.65,-2235904.18550389,2634298.84322918,-249038.855430562
38.7,-2236076.56712585,2634061.30514554,-249049.225333937
38.75,-2236248.94362034,2633823.76308385,-249059.595228497
38.8,-2236421.31373574,2633586.21873727,-249069.965018336
38.85,-2236593.67859355,2633348.67059603,-249080.334818569
38.9,-2236766.0369717,2633111.12029812,-249090.704540798
38.95,-2236938.3901408,2632873.56610775,-249101.074269174
39,-2237110.73695312,2632636.0095862,-249111.443963344
