Time,x,y,z,vx,vy,vz
45.3,-2258772.47903844,2602689.32846738,-250420.620326912,-3428.32796278815,-4753.61774201707,-208.671149274999
45.35,-2258943.89501764,2602451.64270941,-250431.054672034,-3428.27087942991,-4753.75914090524,-208.701072214626
45.4,-2259115.30099235,2602213.95966664,-250441.490093781,-3427.96469916511,-4753.55954989872,-208.715841937024
45.45,-2259286.69816725,2601976.27772125,-250451.926616963,-3427.8943393771,-4753.68094853144,-208.743345358235
45.5,-2259458.08550837,2601738.59827173,-250462.364196873,-3427.7384737441,-4753.68659869031,-208.76770957057
45.55,-2259629.46346552,2601500.92072016,-250472.802913137,-3427.38629837593,-4753.42481161946,-208.78183290083
45.6,-2259800.83212715,2601263.24493202,-250483.24279752,-3427.25303597949,-4753.46192635831,-208.807849635715
45.65,-2259972.19087348,2601025.57176695,-250493.683831407,-3427.0023741716,-4753.33610435007,-208.827599284321
45.7,-2260143.54011139,2600787.90067144,-250504.126005665,-3426.86883882995,-4753.3734992065,-208.854513914124
45.75,-2260314.87988215,2600550.23155254,-250514.569399984,-3426.73519288054,-4753.41054217517,-208.882698220181
45.8,-2260486.21002746,2600312.56462986,-250525.013963746,-3426.42374190645,-4753.20345921682,-208.89782177235
45.85,-2260657.53041089,2600074.90012489,-250535.459732702,-3426.34547203312,-4753.31503068454,-208.930313125778
45.9,-2260828.84076562,2599837.23842038,-250545.906735651,-3426.09088519563,-4753.18541748982,-208.951507349368
45.95,-2261000.14127924,2599599.57926127,-250556.355030156,-3425.83604285387,-4753.05632263732,-208.973615486738
46,-2261171.43247048,2599361.92190903,-250566.804571265,-3425.75836974638,-4753.16632762428,-209.005062412606
46.05,-2261342.71329612,2599124.26778606,-250577.255409736,-3425.55905960878,-4753.11449642661,-209.030307708422
46.1,-2261513.9848083,2598886.61542922,-250587.707552026,-3425.35915405126,-4753.06037831029,-209.059426231882
46.15,-2261685.24543791,2598648.96705579,-250598.161008278,-3425.15924063274,-4753.00485615475,-209.084850845187
46.2,-2261856.49646304,2598411.32091363,-250608.615731963,-3424.97727808195,-4752.9650278799,-209.10577819838
46.25,-2262027.73794792,2598173.67707512,-250619.071601932,-3424.65668955422,-4752.73126903174,-209.117735784278
46.3,-2262198.96951664,2597936.03612225,-250629.528683522,-3424.56260883716,-4752.84098053276,-209.155343152376
46.35,-2262370.19102837,2597698.39802696,-250639.986949327,-3424.29630368839,-4752.68648909223,-209.175872406376
46.4,-2262541.40224378,2597460.76337433,-250650.446339947,-3424.0520933418,-4752.55857063859,-209.196409699678
46.45,-2262712.60391206,2597223.13091832,-250660.90710651,-3423.9640353926,-4752.67341913712,-209.233155577705
46.5,-2262883.79529973,2596985.50187724,-250671.368957015,-3423.77554844805,-4752.60203142364,-209.24960790249
46.55,-2263054.9771612,2596747.87509684,-250681.832198504,-3423.56096518435,-4752.5444735563,-209.280065905366
46.6,-2263226.14816567,2596510.25234573,-250692.296660791,-3423.36104741119,-4752.4867104979,-209.305011904535
46.65,-2263397.30932582,2596272.632492,-250702.762304782,-3423.04305336147,-4752.25179330275,-209.323620484883
46.7,-2263568.46002998,2596035.01606821,-250713.229401255,-3422.89113090938,-4752.28021811632,-209.358857136706
46.75,-2263739.60098054,2595797.40234206,-250723.697683507,-3422.7582641388,-4752.28201969464,-209.378737036191
46.8,-2263910.7314343,2595559.79225602,-250734.167336356,-3422.4800984361,-4752.13932292215,-209.408250346897
46.85,-2264081.85148077,2595322.1855971,-250744.638323596,-3422.09896125947,-4751.83597533523,-209.422672342711
46.9,-2264252.96119961,2595084.58244984,-250755.110595485,-3422.02679856413,-4751.93359410247,-209.45660997615
46.95,-2264424.06070039,2594846.98245895,-250765.584376974,-3421.92749193053,-4752.03567127215,-209.497665602064
47,-2264595.14972419,2594609.38618957,-250776.059378631,-3421.66216909705,-4751.85367578384,-209.509286520084
47.05,-2264766.22798919,2594371.79393688,-250786.535831653,-3421.379708211,-4751.70544921112,-209.540048935367
47.1,-2264937.29622671,2594134.20463319,-250797.01365705,-3421.2901618264,-4751.79640711654,-209.571555886954
47.15,-2265108.35326066,2593896.61997161,-250807.492776597,-3421.08111885622,-4751.70985767042,-209.601392620104
47.2,-2265279.40028931,2593659.0382938,-250817.973496102,-3420.84849745114,-4751.62872324131,-209.635951081119
47.25,-2265450.43629171,2593421.46110741,-250828.455485426,-3420.66213863533,-4751.55566617287,-209.651470868953
47.3,-2265621.46185632,2593183.88747609,-250838.9390087,-3420.31858909806,-4751.32001862205,-209.68087511065
47.35,-2265792.47638009,2592946.31830061,-250849.423851937,-3420.10660203528,-4751.24441585154,-209.706595164832
47.4,-2265963.48054626,2592708.75270478,-250859.91011193,-3420.01031231319,-4751.31071906488,-209.741299281855
47.45,-2266134.47354326,2592471.19166332,-250870.397923549,-3419.7277353971,-4751.16102227525,-209.774920726574
47.5,-2266305.45609237,2592233.63438947,-250880.887088337,-3419.58359751387,-4751.14285655111,-209.79464677374
47.55,-2266476.42723527,2591996.08204569,-250891.377799414,-3419.35252081181,-4751.06044292985,-209.830657843566
47.6,-2266647.38778033,2591758.53357912,-250901.869950119,-3419.01888927281,-4750.81749527079,-209.853739611665
47.65,-2266818.33721637,2591520.98977154,-250912.36348858,-3418.85917421487,-4750.79688402779,-209.885044014043
47.7,-2266989.27533276,2591283.45044474,-250922.858897269,-3418.70216600382,-4750.81010014967,-209.916563094155
47.75,-2267160.20225116,2591045.91564591,-250933.355988873,-3418.34698464897,-4750.5471373587,-209.955279567507
47.8,-2267331.11772938,2590808.38567188,-250943.85470031,-3418.11963935272,-4750.45099763604,-209.98872141343
47.85,-2267502.02223325,2590570.85962466,-250954.355236666,-3417.99062233884,-4750.50781706048,-210.040567454952
47.9,-2267672.9151456,2590333.33869199,-250964.85749781,-3417.78234243343,-4750.42171734795,-210.064802926097
47.95,-2267843.79675194,2590095.82240699,-250975.361594054,-3417.43859434925,-4750.15483183512,-210.079414676741
48,-2268014.66640006,2589858.31159462,-250985.86751417,-3417.20649342081,-4750.06772717567,-210.125689581356
48.05,-2268185.52492895,2589620.80542474,-250996.375061867,-3416.97450913516,-4749.96694284414,-210.171171036751
48.1,-2268356.37188887,2589383.30400463,-251006.884541794,-3416.79721832808,-4749.94934374248,-210.217189914667
48.15,-2268527.2073965,2589145.80772498,-251017.39580603,-3416.62750557712,-4749.92366072972,-210.245676876375
48.2,-2268698.03087156,2588908.31709788,-251027.908943259,-3416.39901192538,-4749.80547988459,-210.266812875771
48.25,-2268868.84283842,2588670.83151851,-251038.424008028,-3416.04435734979,-4749.55227651835,-210.309981414354
48.3,-2269039.64306418,2588433.35161419,-251048.940656621,-3415.8672781626,-4749.52252260533,-210.356101160915
48.35,-2269210.43171208,2588195.87661818,-251059.459283563,-3415.6852941784,-4749.49532014603,-210.405743742229
48.4,-2269381.20833283,2587958.40758158,-251069.979776802,-3415.34927809019,-4749.24129038665,-210.426321965488
48.45,-2269551.97327625,2587720.94385045,-251080.502173214,-3415.23576554738,-4749.27408256311,-210.451727426815
48.5,-2269722.72609323,2587483.48618393,-251091.026478889,-3414.97665741449,-4749.15282632329,-210.502840513574
48.55,-2269893.46694481,2587246.03456234,-251101.552515061,-3414.68098677209,-4748.95448360941,-210.546422571246
48.6,-2270064.19631818,2587008.58787782,-251112.080626719,-3414.49384116372,-4748.91671884612,-210.592002546612
48.65,-2270234.91300367,2586771.14823392,-251122.610509487,-3414.25803558557,-4748.79663373535,-210.617985638546
48.7,-2270405.61809551,2586533.71392227,-251133.142409075,-3413.89345291058,-4748.48768858427,-210.633629291433
48.75,-2270576.31082038,2586296.28608436,-251143.676276486,-3413.71570463824,-4748.47378810257,-210.694183000426
48.8,-2270746.99181238,2586058.86418901,-251154.211973324,-3413.53283819472,-4748.42441449889,-210.742160199176
48.85,-2270917.66044495,2585821.44857684,-251164.749735992,-3413.2258410839,-4748.21928033487,-210.781488034528
48.9,-2271088.31684007,2585584.03953594,-251175.289443033,-3413.04287000182,-4748.17368125909,-210.816687578269
48.95,-2271258.96099745,2585346.63684664,-251185.831185189,-3412.80466537408,-4748.03117367411,-210.84102638208
49,-2271429.59251674,2585109.24110117,-251196.375006456,-3412.54974325626,-4747.91145690534,-210.896320221145
49.05,-2271600.21254526,2584871.85112897,-251206.920731188,-3412.3055694844,-4747.77463188198,-210.944206999795
49.1,-2271770.81946235,2584634.46857335,-251217.468637005,-3412.05392576283,-4747.64043439222,-210.987064909353
49.15,-2271941.41447157,2584397.09234013,-251228.018542363,-3411.80851703126,-4747.50609070727,-211.021337181312
49.2,-2272111.99630502,2584159.72411795,-251238.570441586,-3411.45726585143,-4747.21464340536,-211.05380951246
49.25,-2272282.56683992,2583922.36144689,-251249.124491671,-3411.30737638679,-4747.21435106088,-211.103359184152
49.3,-2272453.12386443,2583685.00740977,-251259.680545181,-3411.0578793476,-4747.06406042116,-211.145927636315
49.35,-2272623.66863784,2583447.66026323,-251270.23877422,-3410.67561233341,-4746.74045920084,-211.180051828902
49.4,-2272794.2004063,2583210.3210343,-251280.799124285,-3410.49350680817,-4746.69199257196,-211.226663028551
49.45,-2272964.71995894,2582972.98870584,-251291.361635035,-3410.29991297176,-4746.61813676223,-211.274401580252
49.5,-2273135.22668313,2582735.66416877,-251301.926400893,-3409.98464416533,-4746.38264762611,-211.316249354021
49.55,-2273305.72031842,2582498.34776412,-251312.493394797,-3409.65705096242,-4746.12939396589,-211.355277845015
49.6,-2273476.20168064,2582261.03846179,-251323.062664064,-3409.53085062555,-4746.15148664153,-211.408954896791
49.65,-2273646.66951027,2582023.73793427,-251333.634195782,-3409.27385386181,-4745.99504331569,-211.457404803475
49.7,-2273817.12510088,2581786.44443244,-251344.208115401,-3408.95625447874,-4745.75455299926,-211.500081815305
49.75,-2273987.56748944,2581549.15933585,-251354.784412568,-3408.63789709166,-4745.51059855876,-211.546016554134
49.8,-2274157.99678637,2581311.88253903,-251365.363157505,-3408.37868580567,-4745.34765062647,-211.594754919453
49.85,-2274328.41285408,2581074.61417886,-251375.944329039,-3408.11690403514,-4745.18572848804,-211.644186040859
49.9,-2274498.81620451,2580837.35360491,-251386.527976921,-3407.98584547714,-4745.19629079976,-211.701271068057
49.95,-2274669.20624201,2580600.10161426,-251397.1141221,-3407.60501716131,-4744.86827037467,-211.744531829146
50,-2274839.58346702,2580362.85761147,-251407.702879751,-3407.4446922544,-4744.83875523343,-211.802420428709
50.05,-2275009.94718022,2580125.62251953,-251418.294238266,-3407.12086454103,-4744.58934750502,-211.853015460403
50.1,-2275180.29749239,2579888.39620879,-251428.888199885,-3406.79866923277,-4744.33754534698,-211.901493471361
50.15,-2275350.63463002,2579651.17836065,-251439.484838722,-3406.58988473171,-4744.24431902458,-211.957904577247
50.2,-2275520.95848161,2579413.96906494,-251450.084194273,-3406.25149942306,-4743.97233664108,-212.008683532416
50.25,-2275691.26918077,2579176.76827124,-251460.686313126,-3406.11136456575,-4743.97013181016,-212.073179947719
50.3,-2275861.56590076,2578939.57712481,-251471.291224375,-3405.84121341843,-4743.79121257645,-212.128980819738
50.35,-2276031.84936669,2578702.39453439,-251481.898961896,-3405.51337712915,-4743.53353997502,-212.180861939406
50.4,-2276202.11921178,2578465.22104258,-251492.509530095,-3405.2991824973,-4743.43262511184,-212.242078136948
50.45,-2276372.37555587,2578228.0564064,-251503.122975722,-3404.90987239681,-4743.09213534841,-212.294652912056
50.5,-2276542.6179096,2577990.90134588,-251513.739347673,-3404.63570044717,-4742.90626634486,-212.352638549822
50.55,-2276712.8470432,2577753.75491754,-251524.358719869,-3404.47764528409,-4742.87873123842,-212.418350553755
50.6,-2276883.061871,2577516.61847236,-251534.981034586,-3404.20038037322,-4742.69340130132,-212.479111172275
50.65,-2277053.26327206,2577279.49083409,-251545.606372868,-3403.93640541611,-4742.52413396044,-212.539953567106
50.7,-2277223.45043734,2577042.37306771,-251556.234724078,-3403.59957331762,-4742.25394980151,-212.597176437987
50.75,-2277393.62368143,2576805.26476995,-251566.866140474,-3403.37708064223,-4742.14035160462,-212.662107188636
50.8,-2277563.78295471,2576568.16604128,-251577.500698696,-3403.02363533658,-4741.84941897551,-212.720428223616
50.85,-2277733.92816669,2576331.07690718,-251588.138371949,-3402.78510301891,-4741.71723059504,-212.787334314207
50.9,-2277904.05899001,2576093.99778514,-251598.779150156,-3402.39852999385,-4741.38071798221,-212.842773113773
50.95,-2278074.17545241,2575856.92863723,-251609.42308724,-3402.11267409935,-4741.18075315435,-212.90485242338
51,-2278244.27806852,2575619.86882633,-251620.07020485,-3401.93948434601,-4741.13912714068,-212.977700233984
51.05,-2278414.36564158,2575382.81988723,-251630.720529796,-3401.63647315985,-4740.91891676133,-213.041694763101
51.1,-2278584.43935503,2575145.78025723,-251641.374113262,-3401.35900990333,-4740.73082294454,-213.105178946782
51.15,-2278754.49766653,2574908.75199252,-251652.030869523,-3401.06649411959,-4740.52564813608,-213.169333369896
51.2,-2278924.54181044,2574671.73331912,-251662.69086733,-3400.65577170213,-4740.15934345413,-213.226927683023
51.25,-2279094.57084829,2574434.72559336,-251673.354137929,-3400.35761471334,-4739.94728401288,-213.294201331444
51.3,-2279264.58556989,2574197.72770715,-251684.020714824,-3400.05901249592,-4739.73261857685,-213.358641570828
51.35,-2279434.58489963,2573960.74112488,-251694.690562492,-3399.81789810016,-4739.59723376988,-213.427567469195
51.4,-2279604.56930748,2573723.76514143,-251705.363694245,-3399.47057983293,-4739.32142767921,-213.49256818443
51.45,-2279774.53833364,2573486.800352,-251716.04010943,-3399.16714900045,-4739.10126465242,-213.55768984852
51.5,-2279944.49260312,2573249.84599609,-251726.719860583,-3398.96446859205,-4739.02007548894,-213.630607292844
51.55,-2280114.43108866,2573012.90341747,-251737.402930195,-3398.55244845982,-4738.65212244515,-213.691019969084
51.6,-2280284.35418137,2572775.97207311,-251748.089377897,-3398.22917292986,-4738.40782586424,-213.759164675581
51.65,-2280454.2618984,2572539.05192987,-251758.779174487,-3398.03308430139,-4738.33568106672,-213.831667068552
51.7,-2280624.15357205,2572302.14388069,-251769.472300251,-3397.70602769402,-4738.08432412739,-213.898025039354
51.75,-2280794.03008906,2572065.24673925,-251780.168885564,-3397.40100226415,-4737.86347921619,-213.965817375181
51.8,-2280963.89001493,2571828.36248679,-251790.868848198,-3397.07926323195,-4737.6214782382,-214.036234000553
51.85,-2281133.73416529,2571591.48999579,-251801.572268515,-3396.64167089459,-4737.21726692694,-214.098670177848
51.9,-2281303.5617827,2571354.63032055,-251812.279108216,-3396.36265538224,-4737.03230995154,-214.169178250248
51.95,-2281473.37358608,2571117.78246255,-251822.989431617,-3396.10759679113,-4736.87900451603,-214.241725536331
52,-2281643.16870815,2570880.94762825,-251833.703199848,-3395.66007405699,-4736.46435983677,-214.305527168135
52.05,-2281812.94761995,2570644.12522764,-251844.420543375,-3395.44312428539,-4736.35929664954,-214.385061781246
52.1,-2281982.70931292,2570407.31665599,-251855.141426931,-3395.10798549041,-4736.09660004497,-214.456259153354
52.15,-2282152.45414296,2570170.52143517,-251865.865870009,-3394.78435122781,-4735.8473400991,-214.527609427166
52.2,-2282322.18257136,2569933.73893358,-251876.593946373,-3394.38604358091,-4735.49682508693,-214.596947723592
52.25,-2282491.89361492,2569696.97056203,-251887.32565633,-3394.10113175594,-4735.29888543294,-214.674711201991
52.3,-2282661.58754949,2569460.21602891,-251898.061102556,-3393.62688371323,-4734.84061582184,-214.74208044921
52.35,-2282831.26412579,2569223.4756819,-251908.800282442,-3393.38174821341,-4734.69678129222,-214.821837480699
52.4,-2283000.92283946,2568986.75022955,-251919.543177934,-3392.81508905749,-4734.11204063654,-214.884357798421
52.45,-2283170.56455976,2568750.03851086,-251930.289884215,-3392.57854095725,-4733.98127917457,-214.968212766868
52.5,-2283340.18895228,2568513.34102273,-251941.0404448,-3392.28262537826,-4733.76375852768,-215.048649248708
52.55,-2283509.79514577,2568276.65906158,-251951.794896039,-3391.91321793946,-4733.44520186694,-215.125981069351
52.6,-2283679.38367787,2568039.99192223,-251962.553326249,-3391.62656660264,-4733.23906160367,-215.21148266276
52.65,-2283848.95369319,2567803.34078762,-251973.315736069,-3391.26627678371,-4732.93362336363,-215.291969948777
52.7,-2284018.50654639,2567566.70384959,-251984.082213692,-3390.90467440739,-4732.6232481964,-215.370963426234
